RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
2505,CA-51420,2025-11-09,2025-11-11,First Class,C-5659,Customer 2505,Consumer,United States,Houston,Texas,83208,West,P-6316,Office Supplies,Binders,Product 2505,1316.57,3,0.08,100.06
2506,CA-21489,2025-11-10,2025-11-12,First Class,C-9039,Customer 2506,Consumer,United States,New York,New York,53103,South,P-7129,Office Supplies,Paper,Product 2506,635.22,5,0.26,111.99
2507,CA-12873,2025-11-11,2025-11-13,Second Class,C-7141,Customer 2507,Consumer,United States,Los Angeles,California,45712,East,P-2434,Office Supplies,Binders,Product 2507,751.47,9,0.29,130.81
2508,CA-62318,2025-11-12,2025-11-14,Second Class,C-1964,Customer 2508,Consumer,United States,Houston,Texas,25478,Central,P-3328,Technology,Phones,Product 2508,1203.3,3,0.08,73.62
2509,CA-94230,2025-11-13,2025-11-15,Standard Class,C-8038,Customer 2509,Consumer,United States,Miami,Florida,38477,East,P-9776,Furniture,Tables,Product 2509,1897.61,9,0.17,236.15
2510,CA-59970,2025-11-14,2025-11-16,Standard Class,C-4409,Customer 2510,Home Office,United States,Miami,Florida,27783,South,P-2920,Office Supplies,Storage,Product 2510,579.26,9,0.14,111.69
2511,CA-63402,2025-11-15,2025-11-17,Same Day,C-7590,Customer 2511,Home Office,United States,Miami,Florida,40582,East,P-3152,Furniture,Bookcases,Product 2511,509.78,9,0.25,28.13
2512,CA-11662,2025-11-16,2025-11-18,Standard Class,C-6523,Customer 2512,Corporate,United States,Miami,Florida,67150,West,P-2134,Furniture,Chairs,Product 2512,72.02,4,0.09,16.28
2513,CA-58942,2025-11-17,2025-11-19,Standard Class,C-4418,Customer 2513,Corporate,United States,Los Angeles,California,59957,East,P-9646,Furniture,Bookcases,Product 2513,420.18,6,0.23,68.14
2514,CA-82896,2025-11-18,2025-11-20,First Class,C-4015,Customer 2514,Home Office,United States,Los Angeles,California,19438,East,P-5454,Technology,Accessories,Product 2514,539.58,2,0.14,76.93
2515,CA-77306,2025-11-19,2025-11-21,First Class,C-9311,Customer 2515,Home Office,United States,Los Angeles,California,64636,South,P-1944,Furniture,Bookcases,Product 2515,144.49,1,0.19,8.63
2516,CA-15802,2025-11-20,2025-11-22,Same Day,C-7536,Customer 2516,Home Office,United States,New York,New York,34029,East,P-8971,Office Supplies,Storage,Product 2516,1135.95,2,0.17,63.96
2517,CA-85846,2025-11-21,2025-11-23,Same Day,C-4358,Customer 2517,Corporate,United States,Houston,Texas,58210,East,P-7362,Furniture,Bookcases,Product 2517,270.99,4,0.02,29.56
2518,CA-51381,2025-11-22,2025-11-24,Standard Class,C-7157,Customer 2518,Consumer,United States,Houston,Texas,33879,Central,P-7642,Office Supplies,Binders,Product 2518,1031.93,7,0.18,209.48
2519,CA-84549,2025-11-23,2025-11-25,Standard Class,C-4808,Customer 2519,Corporate,United States,Los Angeles,California,39273,East,P-9106,Furniture,Tables,Product 2519,394.18,2,0.25,80.56
2520,CA-30497,2025-11-24,2025-11-26,Same Day,C-5125,Customer 2520,Consumer,United States,Los Angeles,California,14209,East,P-5090,Furniture,Tables,Product 2520,1872.74,1,0.09,190.74
2521,CA-94059,2025-11-25,2025-11-27,Same Day,C-2310,Customer 2521,Consumer,United States,Miami,Florida,96686,South,P-1517,Technology,Phones,Product 2521,628.05,3,0.12,69.7
2522,CA-44214,2025-11-26,2025-11-28,First Class,C-2045,Customer 2522,Corporate,United States,Miami,Florida,98248,West,P-5786,Furniture,Chairs,Product 2522,204.0,7,0.06,17.75
2523,CA-37674,2025-11-27,2025-11-29,Same Day,C-6961,Customer 2523,Consumer,United States,Miami,Florida,82362,East,P-1223,Technology,Copiers,Product 2523,1675.59,3,0.06,348.82
2524,CA-85915,2025-11-28,2025-11-30,First Class,C-3243,Customer 2524,Corporate,United States,Houston,Texas,18861,Central,P-8335,Furniture,Tables,Product 2524,816.03,2,0.09,42.27
2525,CA-93846,2025-11-29,2025-12-01,First Class,C-6833,Customer 2525,Home Office,United States,Los Angeles,California,88291,South,P-9966,Technology,Copiers,Product 2525,1643.84,1,0.23,357.85
2526,CA-95583,2025-11-30,2025-12-02,Same Day,C-7857,Customer 2526,Home Office,United States,Houston,Texas,97687,West,P-3897,Furniture,Chairs,Product 2526,638.73,3,0.14,65.23
2527,CA-76047,2025-12-01,2025-12-03,Same Day,C-5407,Customer 2527,Corporate,United States,New York,New York,70446,South,P-6001,Office Supplies,Storage,Product 2527,1010.07,7,0.21,193.59
2528,CA-21170,2025-12-02,2025-12-04,Standard Class,C-2660,Customer 2528,Corporate,United States,Houston,Texas,38495,West,P-4594,Furniture,Tables,Product 2528,901.81,3,0.28,189.04
2529,CA-54155,2025-12-03,2025-12-05,Standard Class,C-7542,Customer 2529,Corporate,United States,Houston,Texas,99790,East,P-4179,Furniture,Tables,Product 2529,1124.65,5,0.22,76.07
2530,CA-79013,2025-12-04,2025-12-06,First Class,C-6795,Customer 2530,Corporate,United States,Houston,Texas,35214,West,P-7579,Office Supplies,Paper,Product 2530,815.27,6,0.11,58.84
2531,CA-92051,2025-12-05,2025-12-07,First Class,C-1806,Customer 2531,Consumer,United States,New York,New York,93372,West,P-3047,Furniture,Tables,Product 2531,1003.67,5,0.15,101.49
2532,CA-77027,2025-12-06,2025-12-08,Same Day,C-8069,Customer 2532,Home Office,United States,Miami,Florida,44318,East,P-7594,Technology,Accessories,Product 2532,1365.07,1,0.08,247.9
2533,CA-42265,2025-12-07,2025-12-09,Second Class,C-5863,Customer 2533,Corporate,United States,Miami,Florida,90624,Central,P-1030,Furniture,Chairs,Product 2533,841.07,5,0.02,41.49
2534,CA-31374,2025-12-08,2025-12-10,Second Class,C-4465,Customer 2534,Corporate,United States,New York,New York,49209,Central,P-7967,Office Supplies,Binders,Product 2534,1375.12,3,0.2,221.65
2535,CA-30351,2025-12-09,2025-12-11,Same Day,C-4726,Customer 2535,Home Office,United States,Miami,Florida,53666,East,P-4265,Office Supplies,Binders,Product 2535,1434.32,8,0.2,222.87
2536,CA-59106,2025-12-10,2025-12-12,First Class,C-1422,Customer 2536,Corporate,United States,Chicago,Illinois,28981,South,P-2021,Technology,Copiers,Product 2536,1502.87,5,0.26,68.36
2537,CA-74109,2025-12-11,2025-12-13,First Class,C-6656,Customer 2537,Home Office,United States,Los Angeles,California,11971,South,P-3862,Office Supplies,Storage,Product 2537,952.45,8,0.05,163.56
2538,CA-17350,2025-12-12,2025-12-14,Second Class,C-5832,Customer 2538,Home Office,United States,Houston,Texas,43003,West,P-6920,Office Supplies,Paper,Product 2538,27.5,9,0.27,5.19
2539,CA-32093,2025-12-13,2025-12-15,Standard Class,C-1999,Customer 2539,Corporate,United States,Chicago,Illinois,56613,South,P-4900,Technology,Phones,Product 2539,1511.95,2,0.24,143.48
2540,CA-24514,2025-12-14,2025-12-16,First Class,C-7620,Customer 2540,Consumer,United States,Houston,Texas,29370,South,P-7356,Furniture,Tables,Product 2540,1819.99,4,0.03,449.36
2541,CA-24065,2025-12-15,2025-12-17,Same Day,C-7975,Customer 2541,Corporate,United States,Houston,Texas,46731,East,P-7264,Technology,Copiers,Product 2541,1312.18,1,0.29,149.62
2542,CA-63963,2025-12-16,2025-12-18,First Class,C-7058,Customer 2542,Consumer,United States,Los Angeles,California,29082,East,P-3449,Technology,Accessories,Product 2542,1058.6,9,0.01,273.01
2543,CA-81158,2025-12-17,2025-12-19,First Class,C-2636,Customer 2543,Corporate,United States,Miami,Florida,95989,West,P-5660,Technology,Copiers,Product 2543,1127.99,8,0.24,143.8
2544,CA-61181,2025-12-18,2025-12-20,Standard Class,C-5520,Customer 2544,Consumer,United States,Chicago,Illinois,17779,South,P-1924,Furniture,Chairs,Product 2544,1288.81,2,0.13,308.58
2545,CA-62740,2025-12-19,2025-12-21,Second Class,C-9376,Customer 2545,Home Office,United States,New York,New York,56416,West,P-7323,Technology,Copiers,Product 2545,1997.08,6,0.26,411.52
2546,CA-97078,2025-12-20,2025-12-22,Standard Class,C-3307,Customer 2546,Home Office,United States,New York,New York,31804,East,P-4437,Furniture,Bookcases,Product 2546,142.87,5,0.22,5.75
2547,CA-15679,2025-12-21,2025-12-23,Same Day,C-7310,Customer 2547,Corporate,United States,Los Angeles,California,64207,South,P-9485,Technology,Copiers,Product 2547,61.94,5,0.02,8.89
2548,CA-31064,2025-12-22,2025-12-24,Same Day,C-3890,Customer 2548,Corporate,United States,Miami,Florida,99472,West,P-4792,Technology,Copiers,Product 2548,1929.05,3,0.07,487.67
2549,CA-80642,2025-12-23,2025-12-25,Standard Class,C-8472,Customer 2549,Consumer,United States,New York,New York,74457,West,P-5681,Office Supplies,Paper,Product 2549,892.14,1,0.29,33.88
2550,CA-89856,2025-12-24,2025-12-26,Same Day,C-3314,Customer 2550,Consumer,United States,Miami,Florida,36443,Central,P-8114,Office Supplies,Storage,Product 2550,1232.46,6,0.04,89.35
2551,CA-97446,2025-12-25,2025-12-27,Same Day,C-6554,Customer 2551,Consumer,United States,Miami,Florida,77941,Central,P-7945,Technology,Copiers,Product 2551,1511.81,6,0.02,233.69
2552,CA-33847,2025-12-26,2025-12-28,First Class,C-7658,Customer 2552,Consumer,United States,Chicago,Illinois,94987,South,P-2085,Furniture,Bookcases,Product 2552,1489.35,5,0.05,417.51
2553,CA-78768,2025-12-27,2025-12-29,Same Day,C-5038,Customer 2553,Consumer,United States,Miami,Florida,76915,South,P-2762,Office Supplies,Paper,Product 2553,1301.44,9,0.22,286.11
2554,CA-22283,2025-12-28,2025-12-30,First Class,C-5058,Customer 2554,Corporate,United States,Houston,Texas,90101,East,P-9016,Furniture,Tables,Product 2554,954.35,9,0.01,185.43
2555,CA-43725,2025-12-29,2025-12-31,Same Day,C-1604,Customer 2555,Home Office,United States,New York,New York,11616,East,P-5696,Furniture,Bookcases,Product 2555,1160.63,1,0.13,114.25
2556,CA-90551,2025-12-30,2026-01-01,Second Class,C-2023,Customer 2556,Consumer,United States,New York,New York,94539,East,P-6916,Furniture,Tables,Product 2556,1464.7,7,0.03,298.98
2557,CA-76308,2025-12-31,2026-01-02,Standard Class,C-3423,Customer 2557,Home Office,United States,New York,New York,69185,Central,P-4724,Office Supplies,Paper,Product 2557,1704.61,6,0.21,176.03
2558,CA-89425,2026-01-01,2026-01-03,Second Class,C-3541,Customer 2558,Home Office,United States,New York,New York,59630,West,P-9606,Furniture,Bookcases,Product 2558,272.06,3,0.08,53.4
2559,CA-61623,2026-01-02,2026-01-04,Standard Class,C-5562,Customer 2559,Corporate,United States,Houston,Texas,24899,East,P-8238,Furniture,Chairs,Product 2559,570.36,4,0.21,41.61
2560,CA-55857,2026-01-03,2026-01-05,First Class,C-2189,Customer 2560,Consumer,United States,Miami,Florida,42590,Central,P-7616,Technology,Accessories,Product 2560,807.24,4,0.05,153.72
2561,CA-66950,2026-01-04,2026-01-06,Second Class,C-2496,Customer 2561,Consumer,United States,New York,New York,25789,East,P-8552,Technology,Copiers,Product 2561,1337.69,4,0.12,262.4
2562,CA-96129,2026-01-05,2026-01-07,Standard Class,C-8768,Customer 2562,Consumer,United States,Chicago,Illinois,92881,Central,P-9568,Technology,Phones,Product 2562,803.43,7,0.28,132.25
2563,CA-87263,2026-01-06,2026-01-08,First Class,C-8761,Customer 2563,Consumer,United States,Los Angeles,California,81863,Central,P-8388,Furniture,Chairs,Product 2563,492.99,4,0.12,127.66
2564,CA-96750,2026-01-07,2026-01-09,Same Day,C-2936,Customer 2564,Corporate,United States,Houston,Texas,72299,South,P-7724,Office Supplies,Storage,Product 2564,85.62,6,0.03,4.7
2565,CA-22385,2026-01-08,2026-01-10,Same Day,C-7023,Customer 2565,Corporate,United States,Los Angeles,California,60300,West,P-5961,Office Supplies,Binders,Product 2565,1688.17,1,0.11,104.18
2566,CA-73206,2026-01-09,2026-01-11,First Class,C-6766,Customer 2566,Consumer,United States,New York,New York,39949,Central,P-5642,Technology,Copiers,Product 2566,849.49,8,0.14,147.05
2567,CA-82342,2026-01-10,2026-01-12,Standard Class,C-4145,Customer 2567,Consumer,United States,Chicago,Illinois,96527,West,P-4392,Furniture,Tables,Product 2567,671.87,4,0.14,98.59
2568,CA-24468,2026-01-11,2026-01-13,First Class,C-8029,Customer 2568,Home Office,United States,Miami,Florida,97037,East,P-4780,Furniture,Bookcases,Product 2568,1071.04,3,0.21,175.34
2569,CA-57951,2026-01-12,2026-01-14,Standard Class,C-9039,Customer 2569,Home Office,United States,Los Angeles,California,89916,South,P-2445,Office Supplies,Paper,Product 2569,263.38,9,0.04,56.49
2570,CA-43837,2026-01-13,2026-01-15,Standard Class,C-4967,Customer 2570,Consumer,United States,Miami,Florida,54329,South,P-3721,Office Supplies,Paper,Product 2570,806.77,2,0.14,40.65
2571,CA-98571,2026-01-14,2026-01-16,Standard Class,C-2845,Customer 2571,Consumer,United States,Chicago,Illinois,48059,West,P-6135,Office Supplies,Binders,Product 2571,1508.54,8,0.08,236.8
2572,CA-82400,2026-01-15,2026-01-17,Same Day,C-8921,Customer 2572,Home Office,United States,Los Angeles,California,15487,South,P-5518,Furniture,Chairs,Product 2572,1477.51,6,0.13,224.0
2573,CA-34646,2026-01-16,2026-01-18,Standard Class,C-5767,Customer 2573,Home Office,United States,New York,New York,13171,South,P-9008,Furniture,Chairs,Product 2573,1548.35,6,0.05,302.0
2574,CA-60321,2026-01-17,2026-01-19,First Class,C-3568,Customer 2574,Consumer,United States,New York,New York,32437,East,P-7143,Technology,Accessories,Product 2574,945.49,6,0.07,122.76
2575,CA-21366,2026-01-18,2026-01-20,Same Day,C-2081,Customer 2575,Home Office,United States,New York,New York,28029,East,P-7235,Office Supplies,Paper,Product 2575,750.45,2,0.17,41.74
2576,CA-19036,2026-01-19,2026-01-21,Standard Class,C-2707,Customer 2576,Corporate,United States,Chicago,Illinois,11150,South,P-1291,Office Supplies,Paper,Product 2576,1666.25,7,0.09,198.19
2577,CA-51409,2026-01-20,2026-01-22,Same Day,C-6606,Customer 2577,Home Office,United States,Chicago,Illinois,30793,South,P-1379,Furniture,Tables,Product 2577,363.12,8,0.05,36.03
2578,CA-41627,2026-01-21,2026-01-23,Same Day,C-3166,Customer 2578,Consumer,United States,Chicago,Illinois,66921,West,P-1339,Office Supplies,Paper,Product 2578,1455.77,8,0.19,290.76
2579,CA-83101,2026-01-22,2026-01-24,Standard Class,C-2674,Customer 2579,Corporate,United States,Houston,Texas,69744,East,P-8428,Office Supplies,Paper,Product 2579,1778.14,7,0.25,359.97
2580,CA-38890,2026-01-23,2026-01-25,Standard Class,C-3604,Customer 2580,Corporate,United States,Los Angeles,California,83277,South,P-4677,Office Supplies,Storage,Product 2580,586.58,7,0.25,41.11
2581,CA-39171,2026-01-24,2026-01-26,First Class,C-8100,Customer 2581,Home Office,United States,Chicago,Illinois,83005,South,P-8700,Technology,Phones,Product 2581,411.63,5,0.25,62.46
2582,CA-59525,2026-01-25,2026-01-27,Same Day,C-4890,Customer 2582,Consumer,United States,New York,New York,64861,East,P-7486,Office Supplies,Paper,Product 2582,1034.8,4,0.01,102.69
2583,CA-60937,2026-01-26,2026-01-28,Second Class,C-7878,Customer 2583,Home Office,United States,Houston,Texas,86672,East,P-3770,Office Supplies,Paper,Product 2583,448.45,4,0.21,91.4
2584,CA-93798,2026-01-27,2026-01-29,Same Day,C-1117,Customer 2584,Home Office,United States,Miami,Florida,57159,East,P-3964,Furniture,Chairs,Product 2584,1744.12,2,0.3,296.59
2585,CA-50056,2026-01-28,2026-01-30,Standard Class,C-9114,Customer 2585,Home Office,United States,Houston,Texas,23444,Central,P-5648,Technology,Phones,Product 2585,503.95,4,0.22,76.83
2586,CA-47343,2026-01-29,2026-01-31,Second Class,C-1646,Customer 2586,Corporate,United States,Miami,Florida,30597,Central,P-3012,Technology,Accessories,Product 2586,641.65,7,0.08,76.35
2587,CA-87372,2026-01-30,2026-02-01,Second Class,C-8701,Customer 2587,Home Office,United States,Los Angeles,California,72557,West,P-6034,Furniture,Bookcases,Product 2587,1779.07,2,0.17,436.74
2588,CA-35784,2026-01-31,2026-02-02,Standard Class,C-4115,Customer 2588,Home Office,United States,Los Angeles,California,10235,Central,P-2186,Furniture,Bookcases,Product 2588,427.13,7,0.14,77.73
2589,CA-47059,2026-02-01,2026-02-03,Same Day,C-7076,Customer 2589,Home Office,United States,Los Angeles,California,51143,Central,P-9831,Office Supplies,Paper,Product 2589,1771.87,9,0.14,357.62
2590,CA-71122,2026-02-02,2026-02-04,Second Class,C-6963,Customer 2590,Home Office,United States,Houston,Texas,74099,Central,P-2722,Technology,Copiers,Product 2590,435.41,3,0.22,91.74
2591,CA-46959,2026-02-03,2026-02-05,Second Class,C-2641,Customer 2591,Consumer,United States,New York,New York,13760,Central,P-1892,Furniture,Bookcases,Product 2591,1825.38,8,0.04,448.49
2592,CA-39977,2026-02-04,2026-02-06,Same Day,C-4811,Customer 2592,Consumer,United States,Los Angeles,California,30945,South,P-3414,Office Supplies,Storage,Product 2592,648.93,5,0.04,159.0
2593,CA-16874,2026-02-05,2026-02-07,Standard Class,C-2535,Customer 2593,Consumer,United States,New York,New York,73297,South,P-6151,Technology,Phones,Product 2593,507.54,4,0.15,48.97
2594,CA-40510,2026-02-06,2026-02-08,Same Day,C-1385,Customer 2594,Corporate,United States,New York,New York,34981,South,P-1278,Furniture,Chairs,Product 2594,964.84,8,0.29,88.36
2595,CA-48594,2026-02-07,2026-02-09,Same Day,C-4941,Customer 2595,Consumer,United States,New York,New York,92949,Central,P-9082,Furniture,Tables,Product 2595,751.06,1,0.02,109.03
2596,CA-94274,2026-02-08,2026-02-10,First Class,C-9823,Customer 2596,Home Office,United States,Los Angeles,California,12704,Central,P-9773,Office Supplies,Paper,Product 2596,419.46,7,0.11,104.23
2597,CA-28573,2026-02-09,2026-02-11,Second Class,C-8018,Customer 2597,Home Office,United States,Los Angeles,California,99124,West,P-6251,Technology,Accessories,Product 2597,689.94,9,0.15,37.71
2598,CA-66389,2026-02-10,2026-02-12,Standard Class,C-9867,Customer 2598,Consumer,United States,New York,New York,40468,West,P-4081,Office Supplies,Paper,Product 2598,1432.19,7,0.0,164.4
2599,CA-71036,2026-02-11,2026-02-13,Standard Class,C-9525,Customer 2599,Corporate,United States,Miami,Florida,78083,West,P-8197,Furniture,Chairs,Product 2599,1667.16,9,0.09,243.83
2600,CA-81729,2026-02-12,2026-02-14,Second Class,C-8039,Customer 2600,Corporate,United States,Los Angeles,California,34041,Central,P-4519,Technology,Phones,Product 2600,1645.11,7,0.03,365.07
2601,CA-45159,2026-02-13,2026-02-15,Second Class,C-4186,Customer 2601,Corporate,United States,Houston,Texas,17685,South,P-4904,Technology,Phones,Product 2601,1518.5,2,0.21,108.62
2602,CA-54717,2026-02-14,2026-02-16,Second Class,C-6454,Customer 2602,Home Office,United States,Los Angeles,California,17118,Central,P-6341,Technology,Accessories,Product 2602,30.76,5,0.13,4.73
2603,CA-61869,2026-02-15,2026-02-17,Standard Class,C-5832,Customer 2603,Consumer,United States,Miami,Florida,11110,Central,P-1078,Office Supplies,Binders,Product 2603,864.68,4,0.19,93.69
2604,CA-66917,2026-02-16,2026-02-18,Same Day,C-2645,Customer 2604,Corporate,United States,Houston,Texas,97849,East,P-3988,Office Supplies,Paper,Product 2604,354.56,8,0.18,30.26
2605,CA-18457,2026-02-17,2026-02-19,Same Day,C-3305,Customer 2605,Home Office,United States,Miami,Florida,14947,Central,P-1207,Furniture,Tables,Product 2605,165.48,9,0.11,9.63
2606,CA-24277,2026-02-18,2026-02-20,Standard Class,C-4690,Customer 2606,Corporate,United States,Chicago,Illinois,38560,West,P-8073,Office Supplies,Paper,Product 2606,1477.05,9,0.01,373.63
2607,CA-53134,2026-02-19,2026-02-21,Same Day,C-1156,Customer 2607,Corporate,United States,New York,New York,87017,East,P-8808,Office Supplies,Storage,Product 2607,1591.09,3,0.08,323.71
